Date,Round Steak,Ground Beef,Pork Chops,Chicken,Bacon,Milk,Cheese,Eggs,Bread,Macaroni,Flour,Apples,Bananas,Potatoes,Sugar
1/1/2012,4.695999999,3.005,4.001000001,1.334,4.571,3.582999999,4.395999999,1.939,1.423,1.317,0.528,1.272000001,0.604,0.676,0.717
2/1/2012,4.761,2.947,4.013,1.355999999,4.655000001,3.520000001,4.261999999,1.798000001,1.442,1.310999999,0.527999999,1.282,0.603000001,0.672999999,0.714000001
3/1/2012,4.681999999,3.016,3.977000001,1.372,4.599999999,3.499,4.316,1.774,1.395,1.271,0.519,1.283999999,0.606999999,0.68,0.711
4/1/2012,4.636,2.998000001,3.993,1.400999999,4.533,3.474,4.252,1.828999999,1.426000001,1.315999999,0.515,1.257,0.603000001,0.690000001,0.703999999
5/1/2012,4.997,2.995,3.903,1.347,4.385,3.427000001,4.218,1.691,1.412,1.344000001,0.512999999,1.294,0.599,0.675,0.696000001
6/1/2012,5.066,3.007,3.968,1.39,4.326000001,3.396,4.029999999,1.67,1.403,1.332000001,0.519,1.377,0.605,0.676000001,0.684
7/1/2012,4.690000001,3.085000001,3.938999999,1.454,4.365,3.428,4.051999999,1.647999999,1.427,1.369,0.516,1.435,0.604,0.671999999,0.692
8/1/2012,4.552999999,2.991,4.037,1.433,4.609,3.473999999,4.085,1.884000001,1.406999999,1.361,0.531000001,1.503999999,0.595,0.652,0.684999999
9/1/2012,4.716999999,3.024000001,3.883,1.454999999,4.692000001,3.469,4.127,1.889,1.401,1.319,0.527999999,1.523999999,0.596999999,0.645,0.685
10/1/2012,4.877000001,3.05,3.917999999,1.529999999,4.660999999,3.524,4.093,1.96,1.422,1.280999999,0.508999999,1.435,0.602,0.625,0.68
11/1/2012,4.884999999,3.175000001,4.004,1.512,4.639999999,3.536,4.187999999,1.963,1.418,1.325999999,0.497,1.437,0.6,0.625000001,0.678999999
12/1/2012,4.939,3.079999999,3.943000001,1.481999999,4.639000001,3.579999999,4.237,2.007,1.436,1.312000001,0.5,1.424,0.606000001,0.620999999,0.682
1/1/2013,5.074000001,3.407,3.916999999,1.496999999,4.722000001,3.526,4.258,1.933000001,1.422,1.276,0.524,1.35,0.608999999,0.626999999,0.683
2/1/2013,5.054999999,3.379000001,4.018,1.456,4.830999999,3.48,4.238,1.964999999,1.411,1.348,0.524,1.432999999,0.610999999,0.636000001,0.668
3/1/2013,4.985,3.332,3.957,1.471,4.909,3.431,4.207,1.925,1.411999999,1.323,0.499,1.393,0.609,0.611000001,0.649999999
4/1/2013,5.036,3.268,3.900000001,1.473,4.887,3.428000001,4.131,1.918,1.409,1.285999999,0.521999999,1.330000001,0.597000001,0.619000001,0.656
5/1/2013,5.016,3.310999999,4.057999999,1.466,5.092000001,3.441,4.065000001,1.87,1.400999999,1.370999999,0.529999999,1.406,0.603,0.636000001,0.663999999
6/1/2013,4.944,3.382,3.800999999,1.509,5.334,3.458,4.084999999,1.858999999,1.439,1.304000001,0.533,1.382,0.603,0.645999999,0.643999999
7/1/2013,4.953,3.459,3.973,1.484,5.494,3.449,4.092,1.832999999,1.434000001,1.314,0.53,1.412000001,0.602000001,0.704,0.641
8/1/2013,4.825999999,3.453999999,3.983,1.489,5.618,3.448,4.134999999,1.838,1.408,1.296,0.529,1.428,0.595,0.756,0.644000001
9/1/2013,4.879000001,3.502000001,3.990000001,1.528,5.68,3.428,4.137,1.896999999,1.419,1.300000001,0.522000001,1.406000001,0.601,0.746000001,0.633000001
10/1/2013,4.872,3.388999999,3.997000001,1.543,5.708,3.462000001,4.087999999,1.925,1.357999999,1.282999999,0.515999999,1.380999999,0.586,0.688000001,0.627999999
11/1/2013,4.908,3.477,3.947000001,1.518,5.615,3.490999999,4.317,1.925000001,1.382,1.293999999,0.517,1.361999999,0.586999999,0.675,0.615000001
12/1/2013,4.955,3.459999999,3.952,1.52,5.544000001,3.501,4.345,2.025999999,1.385,1.263,0.513000001,1.343,0.592,0.667,0.592
1/1/2014,4.998,3.467,4.021,1.529,5.563000001,3.552,4.286,2.007999999,1.365,1.29,0.543,1.278000001,0.595,0.688,0.628
2/1/2014,5.244000001,3.554999999,4.096999999,1.504,5.461,3.560999999,4.285999999,1.998,1.388000001,1.265,0.555,1.309,0.599,0.684,0.614999999
3/1/2014,5.363,3.697999999,4.089,1.544000001,5.552,3.669,4.46,2.061,1.359,1.307,0.551,1.33,0.597,0.678,0.604
4/1/2014,5.564999999,3.808,4.363000001,1.53,5.69,3.687,4.535000001,2.119,1.388,1.240999999,0.547,1.356,0.597000001,0.671999999,0.599
5/1/2014,5.521999999,3.856000001,4.444,1.555999999,6.048,3.735,4.515000001,1.996,1.401,1.301,0.532,1.392999999,0.602999999,0.678,0.606999999
6/1/2014,5.539,3.88,4.404,1.503000001,6.105999999,3.626000001,4.412000001,1.948,1.4,1.267,0.532000001,1.393,0.607,0.684999999,0.61
7/1/2014,5.433999999,3.884,4.387,1.495,6.008999999,3.645,4.425999999,1.95,1.413,1.324,0.526999999,1.391,0.605999999,0.696,0.596
8/1/2014,5.868,4.013000001,4.527,1.571999999,6.068000001,3.673,4.482000001,1.979,1.395999999,1.375000001,0.530999999,1.404,0.607999999,0.689,0.599
9/1/2014,5.950000001,4.096,4.5,1.543000001,5.953,3.732000001,4.449999999,1.97,1.405,1.35,0.513,1.403,0.605999999,0.671,0.608
10/1/2014,6.015,4.153999999,4.605,1.548999999,5.759,3.766000001,4.487,1.951,1.414,1.266000001,0.500999999,1.364,0.582,0.669,0.616000001
11/1/2014,5.941000001,4.201000001,4.522,1.533,5.573999999,3.858,4.87,2.031999999,1.42,1.244999999,0.515000001,1.333,0.592,0.640999999,0.612
12/1/2014,6.161999999,4.156000001,4.534,1.541000001,5.531,3.820000001,4.713000001,2.21,1.466000001,1.164,0.511,1.29,0.585,0.636,0.613999999
1/1/2015,6.160999999,4.235,4.484000001,1.546,5.589,3.757999999,4.943999999,2.113,1.479,1.264,0.545,1.345,0.583000001,0.668,0.644
2/1/2015,6.024000001,4.238,4.467999999,1.550000001,5.472,3.496,4.597999999,2.088,1.435,1.319,0.525,1.35,0.591,0.646,0.659
3/1/2015,6.085,4.199999999,4.196,1.545,5.367,3.463,4.558000001,2.133,1.440000001,1.392,0.518,1.264999999,0.592999999,0.638999999,0.660000001
4/1/2015,6.155000001,4.230999999,4.227,1.538999999,5.211000001,3.397000001,4.542999999,2.065,1.453999999,1.337000001,0.509,1.245,0.597,0.645,0.662999999
5/1/2015,6.013000001,4.136,4.273,1.483,4.94,3.387,4.417,1.962000001,1.463,1.335,0.52,1.301,0.582000001,0.646,0.659999999
6/1/2015,5.931,4.221000001,4.326,1.515,5.059,3.365999999,4.265000001,2.57,1.467,1.360000001,0.518999999,1.356999999,0.574,0.647,0.646
7/1/2015,6.178999999,4.2,4.47,1.487,5.184,3.43,4.352,2.570000001,1.447000001,1.324999999,0.514999999,1.407999999,0.581000001,0.668,0.656
8/1/2015,6.256,4.159000001,4.396000001,1.428,5.409999999,3.389,4.346,2.943,1.42,1.350999999,0.524000001,1.435000001,0.58,0.661,0.654000001
9/1/2015,6.129,4.126000001,4.357,1.415,5.734,3.391999999,4.439,2.965999999,1.432,1.282,0.517,1.429,0.58,0.65,0.656
10/1/2015,6.174,4.083,4.355000001,1.430000001,5.899,3.337999999,4.331000001,2.808,1.418000001,1.297000001,0.511,1.396,0.577,0.655,0.661999999
11/1/2015,6.014,4.113,4.153,1.484,5.847,3.299,4.332999999,2.664,1.409,1.266,0.495999999,1.369,0.575,0.633,0.641
12/1/2015,5.918,4.060000001,4.223,1.437000001,5.733999999,3.309999999,4.345,2.751000001,1.428000001,1.292,0.501,1.396,0.579999999,0.637000001,0.642
1/1/2016,5.693,3.978,4.143,1.429,5.656000001,3.313,4.374000001,2.328,1.425,1.265,0.522,1.45,0.581,0.659,0.662
2/1/2016,5.662,3.964000001,4.169000001,1.477999999,5.394,3.23,4.435999999,2.267000001,1.407,1.309,0.521999999,1.441,0.573,0.658999999,0.647999999
3/1/2016,5.800999999,3.954999999,4.146,1.463,5.494,3.187000001,4.462,2.081000001,1.416,1.341000001,0.511999999,1.472,0.586000001,0.652,0.632
4/1/2016,5.954,3.815,4.13,1.496000001,5.613,3.154999999,4.434000001,1.793,1.406000001,1.293999999,0.521,1.456,0.573999999,0.652,0.655
5/1/2016,5.887999999,3.717000001,4.15,1.489,5.552,3.157,4.325,1.684,1.382000001,1.32,0.525000001,1.428,0.569999999,0.678999999,0.651
6/1/2016,5.748,3.724999999,4.289,1.407999999,5.374,3.115,4.309999999,1.491000001,1.332999999,1.292,0.529000001,1.444,0.569000001,0.688,0.640999999
7/1/2016,5.855999999,3.690000001,4.292,1.445,5.454000001,3.061999999,4.373,1.546,1.349,1.320000001,0.543000001,1.463,0.566999999,0.699,0.646000001
8/1/2016,5.875,3.657,4.197,1.426,5.448,3.141,4.273,1.454999999,1.341,1.292,0.545999999,1.508,0.561999999,0.711,0.653
9/1/2016,5.737999999,3.665,4.031,1.487,5.481,3.229,4.396,1.471,1.329000001,1.289000001,0.546999999,1.465,0.574999999,0.702,0.653
10/1/2016,5.755,3.679000001,3.945,1.502,5.374999999,3.292,4.483999999,1.390000001,1.343,1.292000001,0.523,1.43,0.569999999,0.691,0.629999999
11/1/2016,5.56,3.597000001,3.812000001,1.478,5.106,3.279999999,4.322,1.321,1.361999999,1.302,0.506999999,1.39,0.572999999,0.697000001,0.618
12/1/2016,5.464999999,3.559,3.751000001,1.463,5.102,3.29,4.214,1.383,1.362,1.287000001,0.503,1.308000001,0.576000001,0.686000001,0.613999999
1/1/2017,5.304,3.553,3.727,1.418,5.180000001,3.318,4.322,1.599,1.351,1.31,0.53,1.246999999,0.573000001,0.695999999,0.632000001
2/1/2017,5.333999999,3.557,3.814,1.473,5.333999999,3.300000001,4.293,1.463999999,1.358,1.289999999,0.526,1.199999999,0.573,0.703000001,0.637
3/1/2017,5.461,3.594,3.822,1.462000001,5.745,3.315000001,4.271,1.404,1.329000001,1.265,0.530999999,1.245999999,0.571,0.689000001,0.631
4/1/2017,5.590000001,3.547000001,3.802,1.443999999,5.774999999,3.259,4.352,1.409000001,1.328,1.271,0.516,1.26,0.570999999,0.697999999,0.628
5/1/2017,5.927999999,3.559,3.832,1.499,5.699,3.241999999,4.393,1.414000001,1.326999999,1.271999999,0.517,1.293000001,0.564,0.705999999,0.647
6/1/2017,6.132,3.679,3.875,1.496999999,5.665,3.213,4.306,1.332000001,1.335,1.281,0.507,1.335,0.572,0.733,0.659
7/1/2017,6.133,3.754,3.821,1.496000001,5.819000001,3.218999999,4.282000001,1.333,1.326999999,1.294,0.512,1.353999999,0.565000001,0.752,0.658999999
8/1/2017,5.935,3.732,3.917,1.489,6.241,3.167999999,4.241,1.367,1.348,1.305,0.512000001,1.347000001,0.561,0.75,0.658
9/1/2017,5.939999999,3.707,3.809,1.48,6.366,3.208999999,4.203,1.422,1.348999999,1.299,0.504999999,1.347000001,0.544,0.745,0.67
10/1/2017,5.851,3.688,3.811999999,1.484,6.066,3.158,4.089000001,1.54,1.327999999,1.259,0.499999999,1.315000001,0.548000001,0.748,0.664
11/1/2017,5.893,3.637999999,3.802000001,1.451,5.708,3.15,4.091,1.506,1.295,1.242,0.469000001,1.328000001,0.551,0.733,0.639999999
12/1/2017,5.943000001,3.708,3.664,1.470000001,5.629000001,3.155,4.130000001,1.814999999,1.316,1.235000001,0.462,1.332,0.558000001,0.731,0.646
1/1/2018,6.048,3.641000001,3.694000001,1.508999999,5.654,2.961,4.015,1.769,1.281,1.218,0.471,1.348,0.568,0.73,0.623000001
2/1/2018,5.934,3.642,3.718,1.478,5.533,2.922999999,4.064000001,1.754999999,1.265,1.176,0.47,1.329000001,0.574,0.736,0.622
